uid,flight_year,flight_month,carrier,carrier_name,locationID,airport_name,arr_flights,arr_del15,carrier_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,weather_delay,nas_delay,security_delay,late_aircraft_delay
20386,2014,12,DL,Delta Air Lines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",163,9,6.32,0,0.42,0,0,43,49,0,11
20387,2014,12,DL,Delta Air Lines Inc.,MKE,"Milwaukee, WI: General Mitchell International",423,35,15.58,0,10.87,0,0,22,217,0,320
20388,2014,12,DL,Delta Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",4641,458,151.6,0,147.59,1,5,445,3751,0,6646
20389,2014,12,DL,Delta Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",424,47,18.23,0,5.4,0,0,87,582,0,186
20390,2014,12,DL,Delta Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",824,92,21.33,0,8.48,0,1,162,3391,0,459
20391,2014,12,DL,Delta Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",271,34,19.91,0,1.32,0,0,69,357,0,77
20392,2014,12,DL,Delta Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",554,110,24,0,10.48,0,0,88,3766,0,477
20393,2014,12,DL,Delta Air Lines Inc.,MOB,"Mobile, AL: Mobile Regional",49,4,2.91,0,0.72,0,0,0,34,0,40
20394,2014,12,DL,Delta Air Lines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",307,33,16.15,0,4.88,0,0,30,281,0,165
20395,2014,12,DL,Delta Air Lines Inc.,TPA,"Tampa, FL: Tampa International",984,123,50.61,0,23.69,1,0,982,1471,0,1085
20396,2014,12,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",417,124,15.81,0,4.89,1,0,195,6162,0,263
20397,2014,12,DL,Delta Air Lines Inc.,IND,"Indianapolis, IN: Indianapolis International",378,34,17.77,0,5.16,0,0,24,239,0,230
20398,2014,12,DL,Delta Air Lines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",253,26,14.6,0,3.09,0,0,55,188,0,102
20399,2014,12,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",380,45,18.72,0,7.3,0,0,146,438,0,230
20400,2014,12,DL,Delta Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",218,19,9.07,0,4.05,0,1,1,148,0,160
20401,2014,12,DL,Delta Air Lines Inc.,BDL,"Hartford, CT: Bradley International",328,29,12.51,0,4.87,0,0,18,306,0,134
20402,2014,12,DL,Delta Air Lines Inc.,TYS,"Knoxville, TN: McGhee Tyson",78,5,4.8,0,0,0,0,0,5,0,0
20403,2014,12,DL,Delta Air Lines Inc.,MIA,"Miami, FL: Miami International",754,73,26.43,0,15.8,1,1,238,1042,0,772
20404,2014,12,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",593,49,25.71,0,5.15,0,1,104,348,0,112
20405,2014,12,DL,Delta Air Lines Inc.,PDX,"Portland, OR: Portland International",410,45,18.3,0,11.79,0,5,268,427,0,567
20406,2014,12,DL,Delta Air Lines Inc.,STL,"St. Louis, MO: St Louis Lambert International",440,28,21.03,0,0.83,0,0,175,170,0,26
20407,2014,12,DL,Delta Air Lines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",130,10,3.79,0,2.87,0,0,565,50,0,141
20408,2014,12,DL,Delta Air Lines Inc.,SHV,"Shreveport, LA: Shreveport Regional",2,0,0,0,0,0,0,0,0,0,0
20409,2014,12,DL,Delta Air Lines Inc.,CRW,"Charleston/Dunbar, WV: Yeager",19,3,1.71,0,0,0,1,0,35,0,0
20410,2014,12,DL,Delta Air Lines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",30,2,1.61,0,0.39,0,0,0,0,0,28
20411,2014,12,DL,Delta Air Lines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",131,4,1.55,0,1.51,0,0,12,13,0,57
20412,2014,12,DL,Delta Air Lines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",568,63,26.42,0,7.27,0,0,32,1223,0,238
20413,2014,12,DL,Delta Air Lines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",549,61,25.93,0,24.56,0,0,85,230,0,1618
20414,2014,12,DL,Delta Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",990,96,35.26,0,19.79,1,1,38,1594,0,766
20415,2014,12,DL,Delta Air Lines Inc.,SAT,"San Antonio, TX: San Antonio International",261,24,8.08,0,6.01,0,1,56,232,0,182
20416,2014,12,DL,Delta Air Lines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",142,7,4,0,1,0,0,21,33,0,35
20417,2014,12,DL,Delta Air Lines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",254,57,10.23,0,10.75,0,0,0,1030,0,469
20418,2014,12,DL,Delta Air Lines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",10,0,0,0,0,0,0,0,0,0,0
20419,2014,12,DL,Delta Air Lines Inc.,MCI,"Kansas City, MO: Kansas City International",409,43,21.31,0.86,4.47,0,0,60,384,32,148
20420,2014,12,DL,Delta Air Lines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",535,75,26.21,0,16.99,1,0,178,1384,0,799
20421,2014,12,DL,Delta Air Lines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",258,28,9.02,0,6.59,0,0,54,349,0,193
20422,2014,12,DL,Delta Air Lines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",82,3,1.66,0,0,0,0,26,20,0,0
20423,2014,12,DL,Delta Air Lines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",87,7,2.01,0,1.04,0,0,667,78,0,19
20424,2014,12,DL,Delta Air Lines Inc.,TUS,"Tucson, AZ: Tucson International",68,4,2.69,0,1.1,0,0,8,0,0,52
20425,2014,12,DL,Delta Air Lines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",181,11,4,0,0.88,0,0,62,100,0,22
20426,2014,12,DL,Delta Air Lines Inc.,CHS,"Charleston, SC: Charleston AFB/International",237,18,7.91,0,5.37,0,0,34,93,0,202
20427,2014,12,DL,Delta Air Lines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",236,22,9.02,0,4.91,0,1,247,173,0,286
20428,2014,12,DL,Delta Air Lines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",443,36,17.33,0,9.22,0,0,45,266,0,303
20429,2014,12,DL,Delta Air Lines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",202,17,10,0,1.55,0,1,14,208,0,49
20430,2014,12,DL,Delta Air Lines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",266,27,9.82,0,9.5,0,0,240,117,0,355
20431,2014,12,DL,Delta Air Lines Inc.,SMF,"Sacramento, CA: Sacramento International",154,19,8.55,0,4.83,0,0,33,167,0,264
20432,2014,12,DL,Delta Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",521,47,17.54,0,8.87,0,0,73,564,0,354
20433,2014,12,DL,Delta Air Lines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",214,21,8.22,0,4.19,0,0,19,219,0,82
20434,2014,12,DL,Delta Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",449,37,20.04,0,3.13,0,0,75,374,0,252
20435,2014,12,DL,Delta Air Lines Inc.,ELP,"El Paso, TX: El Paso International",60,5,4,0,0.82,0,0,3,0,0,14
20436,2014,12,DL,Delta Air Lines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",155,9,4.69,0,1.84,0,0,23,36,0,59
20437,2014,12,DL,Delta Air Lines Inc.,FNT,"Flint, MI: Bishop International",86,2,2,0,0,0,2,0,0,0,0
20438,2014,12,DL,Delta Air Lines Inc.,ORF,"Norfolk, VA: Norfolk International",201,17,9.16,0,3.41,0,0,86,63,0,113
20439,2014,12,DL,Delta Air Lines Inc.,GNV,"Gainesville, FL: Gainesville Regional",23,1,1,0,0,0,0,0,0,0,0
20440,2014,12,DL,Delta Air Lines Inc.,TLH,"Tallahassee, FL: Tallahassee International",120,10,4.23,0,1.09,0,0,42,94,0,46
20441,2014,12,DL,Delta Air Lines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",16,3,1.59,0,0,0,0,0,41,0,0
20442,2014,12,DL,Delta Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",72,7,1.43,0,1.33,0,0,0,161,0,42
20443,2014,12,DL,Delta Air Lines Inc.,OMA,"Omaha, NE: Eppley Airfield",183,10,3.23,0,2.37,0,0,28,110,0,105
20444,2014,12,DL,Delta Air Lines Inc.,PNS,"Pensacola, FL: Pensacola International",205,14,8.52,0,1.16,0,0,87,63,0,49
20445,2014,12,DL,Delta Air Lines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",87,12,2.98,0,7.75,0,0,4,36,0,283
20446,2014,12,DL,Delta Air Lines Inc.,AVL,"Asheville, NC: Asheville Regional",60,9,6.34,0,0.74,0,0,0,48,0,18
20447,2014,12,DL,Delta Air Lines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",124,10,5.69,0,1.44,0,0,6,109,0,42
20448,2014,12,DL,Delta Air Lines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",118,13,4.08,0,0.79,0,0,16,181,0,61
20449,2014,12,DL,Delta Air Lines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",76,5,3,0,1,0,1,0,18,0,20
20450,2014,12,DL,Delta Air Lines Inc.,LEX,"Lexington, KY: Blue Grass",49,3,0,0,0.94,0,0,70,17,0,41
20451,2014,12,DL,Delta Air Lines Inc.,MEM,"Memphis, TN: Memphis International",331,20,7.65,0,5.92,0,0,157,77,0,179
20452,2014,12,DL,Delta Air Lines Inc.,PVD,"Providence, RI: Theodore Francis Green State",121,12,7.3,0,1,0,0,0,68,0,15
20453,2014,12,DL,Delta Air Lines Inc.,RAP,"Rapid City, SD: Rapid City Regional",18,0,0,0,0,0,0,0,0,0,0
20454,2014,12,DL,Delta Air Lines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",73,1,0,0,0,0,0,0,17,0,0
20455,2014,12,DL,Delta Air Lines Inc.,GEG,"Spokane, WA: Spokane International",112,11,6.57,0,2.42,0,0,20,35,0,76
20456,2014,12,DL,Delta Air Lines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",120,8,4.56,0,1.46,0,0,44,20,0,36
20457,2014,12,DL,Delta Air Lines Inc.,CAK,"Akron, OH: Akron-Canton Regional",103,4,3,0,0.65,0,0,8,0,0,15
20458,2014,12,DL,Delta Air Lines Inc.,RIC,"Richmond, VA: Richmond International",218,15,9.02,0,3.25,0,0,73,18,0,92
20459,2014,12,DL,Delta Air Lines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",137,11,5.69,0,1.13,0,1,92,31,0,63
20460,2014,12,DL,Delta Air Lines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",88,4,2,0,0,0,1,47,0,0,0
20461,2014,12,DL,Delta Air Lines Inc.,HOU,"Houston, TX: William P Hobby",180,9,4.4,0,2.32,0,0,36,55,0,120
20462,2014,12,DL,Delta Air Lines Inc.,MDT,"Harrisburg, PA: Harrisburg International",67,7,2.75,0,0.92,0,0,4,69,0,45
20463,2014,12,DL,Delta Air Lines Inc.,DAL,"Dallas, TX: Dallas Love Field",100,6,4.15,0,1.64,0,1,13,0,0,81
20464,2014,12,DL,Delta Air Lines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",44,6,1.71,0,0.44,0,0,0,93,0,12
20465,2014,12,DL,Delta Air Lines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",36,3,2,0,0.83,0,0,5,0,0,24
20466,2014,12,DL,Delta Air Lines Inc.,SGF,"Springfield, MO: Springfield-Branson National",31,2,1.32,0,0.31,0,0,13,4,0,17
20467,2014,12,DL,Delta Air Lines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",129,8,3.62,0,1.64,0,1,479,39,0,34
20468,2014,12,DL,Delta Air Lines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",26,2,1,0,0.32,0,0,40,41,0,38
20469,2014,12,DL,Delta Air Lines Inc.,EVV,"Evansville, IN: Evansville Regional",18,3,2,0,1,0,0,0,0,0,72
20470,2014,12,DL,Delta Air Lines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",49,4,2.74,0,0.2,0,0,0,19,0,6
20471,2014,12,DL,Delta Air Lines Inc.,BOI,"Boise, ID: Boise Air Terminal",85,10,6.76,0,1.08,0,0,14,65,0,44
20472,2014,12,DL,Delta Air Lines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",182,13,4.61,0,1.32,0,0,143,94,0,37
20473,2014,12,DL,Delta Air Lines Inc.,DSM,"Des Moines, IA: Des Moines International",57,5,3,0,0,0,0,0,52,0,0
20474,2014,12,DL,Delta Air Lines Inc.,ALB,"Albany, NY: Albany International",68,9,4.79,0,0.87,0,0,23,62,0,20
20475,2014,12,DL,Delta Air Lines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",131,8,5,0,0.87,0,0,9,152,0,62
20476,2014,12,DL,Delta Air Lines Inc.,ROC,"Rochester, NY: Greater Rochester International",102,14,7.64,0,2.47,0,1,9,600,0,83
20477,2014,12,DL,Delta Air Lines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",96,9,4.21,0,1.45,0,0,63,52,0,37
20478,2014,12,DL,Delta Air Lines Inc.,LIH,"Lihue, HI: Lihue Airport",31,4,0.59,0,0.79,0,0,0,89,0,174
20479,2014,12,DL,Delta Air Lines Inc.,MLB,"Melbourne, FL: Melbourne International",119,12,3.3,0,1.93,0,0,31,159,0,58
20480,2014,12,DL,Delta Air Lines Inc.,TUL,"Tulsa, OK: Tulsa International",49,3,2.57,0,0.37,0,0,0,1,0,7
20481,2014,12,DL,Delta Air Lines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",28,3,3,0,0,0,0,0,0,0,0
20482,2014,12,DL,Delta Air Lines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",91,3,2.5,0,0.37,0,2,22,1,0,74
20483,2014,12,DL,Delta Air Lines Inc.,EYW,"Key West, FL: Key West International",84,9,4,0,0,0,1,20,164,0,0
20484,2014,12,DL,Delta Air Lines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",31,0,0,0,0,0,0,0,0,0,0
20485,2014,12,DL,Delta Air Lines Inc.,OGG,"Kahului, HI: Kahului Airport",74,15,5.62,0,1.13,0,0,1,243,0,274
20486,2014,12,DL,Delta Air Lines Inc.,TVC,"Traverse City, MI: Cherry Capital",,,,,,,,,,,
20487,2014,12,DL,Delta Air Lines Inc.,FAR,"Fargo, ND: Hector International",56,8,3.8,0,0.73,0,0,0,86,0,16
20488,2014,12,DL,Delta Air Lines Inc.,ONT,"Ontario, CA: Ontario International",35,7,4,0,1.05,0,0,9,37,0,25
20489,2014,12,DL,Delta Air Lines Inc.,ATW,"Appleton, WI: Appleton International",31,4,3.94,0,0,1,0,0,1,0,0
20490,2014,12,DL,Delta Air Lines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",28,3,2.27,0,0.2,0,0,0,17,0,16
20491,2014,12,DL,Delta Air Lines Inc.,DLH,"Duluth, MN: Duluth International",11,2,1.04,0,0.96,0,0,0,0,0,27
20492,2014,12,DL,Delta Air Lines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",32,6,3.25,0,1.78,0,0,0,19,0,61
20493,2014,12,DL,Delta Air Lines Inc.,MSO,"Missoula, MT: Missoula International",29,13,6.44,0,4.32,0,0,0,56,0,131
20494,2014,12,DL,Delta Air Lines Inc.,CHA,"Chattanooga, TN: Lovell Field",42,2,1.6,0,0,0,0,0,6,0,0
20495,2014,12,DL,Delta Air Lines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",28,4,0.42,0,0,0,0,17,79,0,0
20496,2014,12,DL,Delta Air Lines Inc.,PWM,"Portland, ME: Portland International Jetport",27,3,1.25,0,0,0,0,0,35,0,0
20497,2014,12,DL,Delta Air Lines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",31,8,3.46,0,1.39,0,0,2,73,0,220
20498,2014,12,DL,Delta Air Lines Inc.,ILM,"Wilmington, NC: Wilmington International",16,1,0,0,0.61,0,0,0,11,0,17
20499,2014,12,DL,Delta Air Lines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",44,4,1.74,0,0.26,0,4,27,16,0,5
20500,2014,12,DL,Delta Air Lines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",29,0,0,0,0,0,0,0,0,0,0
20501,2014,12,DL,Delta Air Lines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",18,1,0.88,0,0.13,0,0,0,0,0,2
20502,2014,12,DL,Delta Air Lines Inc.,JAC,"Jackson, WY: Jackson Hole",50,9,4.56,0,1.54,0,1,64,56,0,40
20503,2014,12,AA,American Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",2,0,0,0,0,0,0,0,0,0,0
20504,2014,12,AA,American Airlines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",14,4,1.75,0,0.83,0,0,148,38,0,19
20505,2014,12,DL,Delta Air Lines Inc.,EGE,"Eagle, CO: Eagle County Regional",14,4,2.17,0,0,0,0,0,113,0,0
20506,2014,12,DL,Delta Air Lines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",2,0,0,0,0,0,0,0,0,0,0
20507,2014,12,DL,Delta Air Lines Inc.,PSP,"Palm Springs, CA: Palm Springs International",9,0,0,0,0,0,0,0,0,0,0
20508,2014,12,DL,Delta Air Lines Inc.,HDN,"Hayden, CO: Yampa Valley",12,1,1,0,0,0,0,0,0,0,0
20509,2014,12,DL,Delta Air Lines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",11,0,0,0,0,0,0,0,0,0,0
20510,2014,12,EV,ExpressJet Airlines Inc.,BRO,"Brownsville, TX: Brownsville South Padre Island International",206,60,14.79,0,29.06,5,0,0,684,0,2002
20511,2014,12,EV,ExpressJet Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1528,610,137.61,0,324.73,91,9,82,6346,0,25973
20512,2014,12,EV,ExpressJet Airlines Inc.,MLU,"Monroe, LA: Monroe Regional",237,53,20.89,0,21.65,4,1,0,299,0,1293
20513,2014,12,EV,ExpressJet Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",202,54,22.33,0,10.83,1,5,28,810,0,909
20514,2014,12,EV,ExpressJet Airlines Inc.,SJT,"San Angelo, TX: San Angelo Regional/Mathis Field",31,8,4.99,0,0.77,3,1,0,69,0,74
20515,2014,12,EV,ExpressJet Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",456,130,48.38,0,45.95,8,2,47,1370,0,3427
20516,2014,12,EV,ExpressJet Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",340,122,36.4,0,49.16,7,2,106,1351,0,3556
20517,2014,12,EV,ExpressJet Airlines Inc.,CLL,"College Station/Bryan, TX: Easterwood Field",87,13,8.92,0,1.44,1,0,0,98,0,41
20518,2014,12,EV,ExpressJet Airlines Inc.,MLI,"Moline, IL: Quad City International",169,28,11.38,0,12.37,1,0,0,157,0,728
20519,2014,12,EV,ExpressJet Airlines Inc.,TYR,"Tyler, TX: Tyler Pounds Regional",118,26,9.79,0,13.06,7,0,0,235,0,1183
20520,2014,12,EV,ExpressJet Airlines Inc.,LAW,"Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",62,26,6.43,0,14.97,13,1,0,209,0,1121
20521,2014,12,EV,ExpressJet Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",473,150,57.29,0,66.65,6,0,0,932,0,4245
20522,2014,12,EV,ExpressJet Airlines Inc.,SPS,"Wichita Falls, TX: Sheppard AFB/Wichita Falls Municipal",31,8,2.05,0,2.06,2,0,0,71,0,365
20523,2014,12,EV,ExpressJet Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",283,71,27.4,0,27.25,2,1,0,550,0,1492
20524,2014,12,EV,ExpressJet Airlines Inc.,MEI,"Meridian, MS: Key Field",85,28,12.92,0,10.79,1,0,0,143,0,575
20525,2014,12,EV,ExpressJet Airlines Inc.,PIB,"Hattiesburg/Laurel, MS: Hattiesburg-Laurel Regional",54,21,1.24,0,18.21,1,0,0,52,0,995
20526,2014,12,EV,ExpressJet Airlines Inc.,GRK,"Killeen, TX: Robert Gray AAF",153,50,17.98,0,21.11,1,0,3,359,0,1685
20527,2014,12,EV,ExpressJet Airlines Inc.,BPT,"Beaumont/Port Arthur, TX: Jack Brooks Regional",62,35,10.87,0,16.7,2,0,0,280,0,1043
20528,2014,12,EV,ExpressJet Airlines Inc.,GCK,"Garden City, KS: Garden City Regional",1,0,0,0,0,0,0,0,0,0,0
20529,2014,12,EV,ExpressJet Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",212,62,22.3,0,24.94,4,3,0,687,0,1966
20530,2014,12,EV,ExpressJet Airlines Inc.,CRW,"Charleston/Dunbar, WV: Yeager",189,44,18.5,0,18.42,6,2,1,358,0,1552
20531,2014,12,EV,ExpressJet Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",549,139,58.23,0,47.51,9,1,266,1381,0,3232
20532,2014,12,EV,ExpressJet Airlines Inc.,LCH,"Lake Charles, LA: Lake Charles Regional",120,30,10.89,0,10.92,2,1,221,321,0,553
20533,2014,12,EV,ExpressJet Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",6341,1527,244.49,0,575.84,38,28,1785,27782,0,36510
20534,2014,12,EV,ExpressJet Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",149,38,12.97,0,10.05,1,0,0,636,0,597
20535,2014,12,EV,ExpressJet Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3602,534,96.74,0,217.05,21,1,1780,9553,0,12507
20536,2014,12,EV,ExpressJet Airlines Inc.,BDL,"Hartford, CT: Bradley International",194,38,14.65,0,15.72,1,0,0,280,0,1068
20537,2014,12,EV,ExpressJet Airlines Inc.,DEN,"Denver, CO: Denver International",1354,326,52.7,0,108.85,28,4,299,8954,0,7967
20538,2014,12,EV,ExpressJet Airlines Inc.,LNK,"Lincoln, NE: Lincoln Airport",118,23,7.06,0,7.13,3,1,88,306,0,409
20539,2014,12,EV,ExpressJet Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",14,1,0,0,1,0,0,0,0,0,32
20540,2014,12,EV,ExpressJet Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",60,18,8.87,0,6.6,1,0,0,257,0,561
20541,2014,12,EV,ExpressJet Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",324,85,23.88,0,32.39,4,1,20,1055,0,1744
20542,2014,12,EV,ExpressJet Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",71,40,16.17,0,8.65,2,0,0,659,0,585
20543,2014,12,EV,ExpressJet Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",386,95,26.36,0,43.03,3,1,354,1048,0,2951
20544,2014,12,EV,ExpressJet Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",342,81,34.04,0,29.82,1,0,0,587,0,1623
20545,2014,12,EV,ExpressJet Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",2807,877,97.63,0,237.02,102,4,251,34937,0,13566
20546,2014,12,EV,ExpressJet Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",65,16,4.92,0,1.86,0,0,9,532,0,147
20547,2014,12,EV,ExpressJet Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",63,15,4.5,0,1.35,0,0,0,341,0,129
20548,2014,12,EV,ExpressJet Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",144,23,4.4,0,7.38,1,0,0,361,0,223
20549,2014,12,EV,ExpressJet Airlines Inc.,ROC,"Rochester, NY: Greater Rochester International",123,21,7.32,0,8.63,5,1,0,107,0,263
20550,2014,12,EV,ExpressJet Airlines Inc.,AEX,"Alexandria, LA: Alexandria International",184,29,12,0,6.92,1,0,0,315,0,376
20551,2014,12,EV,ExpressJet Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",129,30,8.49,0,14.39,0,0,0,257,0,1169
20552,2014,12,EV,ExpressJet Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",369,81,22.71,0,19.12,5,2,204,1794,0,1111
20553,2014,12,EV,ExpressJet Airlines Inc.,BTV,"Burlington, VT: Burlington International",294,68,26.23,0,16.61,15,1,0,948,0,837
20554,2014,12,EV,ExpressJet Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",980,162,45.83,0,79.5,22,0,28,2025,0,5763
20555,2014,12,EV,ExpressJet Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",213,52,14.72,0,14.25,1,0,411,776,0,898
20556,2014,12,EV,ExpressJet Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",231,49,20.39,0,11.84,2,0,19,599,0,791
20557,2014,12,EV,ExpressJet Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",1566,263,39.11,0,111.44,18,3,44,4078,0,7296
20558,2014,12,EV,ExpressJet Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",277,69,24.74,0,23.81,3,0,0,959,0,1436
20559,2014,12,EV,ExpressJet Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",214,47,11.12,0,14.92,6,0,575,879,0,723
20560,2014,12,EV,ExpressJet Airlines Inc.,ERI,"Erie, PA: Erie International/Tom Ridge Field",63,8,2.29,0,4.82,1,2,0,25,0,215
20561,2014,12,EV,ExpressJet Airlines Inc.,ALB,"Albany, NY: Albany International",87,18,11.52,0,2.33,0,0,0,143,0,128
20562,2014,12,EV,ExpressJet Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",1,1,1,0,0,0,0,0,0,0,0
